chr1	88071063	88071206	HAR_109
chr1	88150109	88150900	HAR_110
chr1	88158575	88158941	HAR_111
chr1	88179747	88179947	HAR_112
chr1	88461695	88462680	HAR_113
chr1	88487048	88487239	HAR_114
chr1	90820841	90821197	HAR_115
chr1	95267192	95267406	HAR_116
chr1	95281318	95281773	HAR_117
chr1	95341345	95341751	HAR_118
chr1	95933884	95934323	HAR_119
chr1	96495213	96495473	HAR_120
chr1	96926010	96926538	HAR_121
chr1	96997824	96998068	HAR_122
chr1	98157673	98157844	HAR_123
chr1	101024897	101025065	HAR_124
chr1	101025244	101025714	HAR_125
chr1	101155362	101155501	HAR_126
chr1	101667767	101667993	HAR_127
chr1	102879664	102879894	HAR_129
chr1	104278111	104278219	HAR_130
chr1	104994492	104994656	HAR_131
chr1	106352704	106353018	HAR_132
chr1	106676552	106676852	HAR_133
chr1	106748663	106748868	HAR_134
chr1	106749998	106750288	HAR_135
chr1	107683078	107683448	HAR_136
chr1	108717938	108718228	HAR_137
chr1	113269218	113269368	HAR_138
chr1	115826607	115826717	HAR_139
chr1	116311738	116312318	HAR_140
chr1	118736868	118736884	HAR_141
chr1	119133035	119133308	HAR_142
chr1	119596848	119597103	HAR_143
chr1	147041298	147041464	HAR_145
chr1	148196282	148196632	HAR_146
chr1	148205918	148206020	HAR_147
chr1	157724308	157724543	HAR_151
chr1	158175321	158175467	HAR_152
chr1	163237826	163238138	HAR_153
chr1	163564305	163564525	HAR_154
chr1	164381001	164381258	HAR_155
chr1	164563928	164564046	HAR_156
chr1	170642943	170643139	HAR_157
chr1	170748364	170748726	HAR_158
chr1	172224416	172224695	HAR_159
chr1	175204284	175204634	HAR_160
chr1	175565976	175566382	HAR_161
chr1	175735546	175735772	HAR_162
chr1	175753603	175753762	HAR_163
chr1	176693984	176694299	HAR_164
chr1	177040098	177040366	HAR_165
chr1	177118301	177118504	HAR_166
chr1	177363659	177363864	HAR_167
chr1	177611688	177612014	HAR_168
chr1	177895781	177896346	HAR_169
chr1	178394460	178394756	HAR_170
chr1	181808776	181809020	HAR_171
chr1	183777185	183777335	HAR_172
chr1	183850866	183851356	HAR_173
chr1	188633072	188633285	HAR_174
chr1	192142487	192142597	HAR_175
chr1	193861230	193861293	HAR_176
chr1	193963314	193963424	HAR_177
chr1	194338430	194338920	HAR_178
chr1	194565157	194565371	HAR_179
chr1	195903899	195904096	HAR_180
chr1	195935304	195935391	HAR_181
chr1	200314907	200315510	HAR_182
chr1	200469292	200469562	HAR_183
chr1	202282592	202282862	HAR_184
chr1	202695480	202695665	HAR_185
chr1	203367152	203367402	HAR_186
chr1	204264242	204264281	HAR_187
chr1	204622401	204622571	HAR_188
chr1	204931451	204931622	HAR_189
chr1	208434840	208435292	HAR_190
chr1	208767896	208768362	HAR_191
chr1	209457495	209457725	HAR_192
chr1	209561450	209561778	HAR_193
chr1	209815855	209816345	HAR_194
chr1	210262673	210262903	HAR_195
chr1	212079771	212080111	HAR_196
chr1	213586118	213586631	HAR_197
chr1	213929367	213929539	HAR_198
chr1	214028952	214029204	HAR_199
chr1	214375937	214376227	HAR_200
chr1	215673061	215673249	HAR_201
chr1	216183412	216184006	HAR_202
chr1	216712618	216713204	HAR_203
chr1	216964763	216965005	HAR_204
chr1	217054616	217054763	HAR_205
chr1	217460295	217460499	HAR_206
chr1	217770770	217771348	HAR_207
chr1	217851280	217851456	HAR_208
chr1	217857200	217857477	HAR_209
chr1	218219524	218219838	HAR_210
chr1	218254959	218255504	HAR_211
chr1	222886398	222887098	HAR_212
chr1	224711113	224711156	HAR_213
chr1	228100329	228100635	HAR_214
chr1	228449131	228449452	HAR_215
chr1	231539221	231539554	HAR_216
chr1	232034654	232034884	HAR_217
chr1	234026485	234026597	HAR_218
chr1	237044260	237044635	HAR_219
chr1	238334160	238334410	HAR_220
chr1	243053120	243053508	HAR_221
chr1	243201363	243201474	HAR_222
chr1	243339109	243339164	HAR_223
chr1	243476286	243476360	HAR_224
chr1	244037538	244037688	HAR_225
chr1	245157315	245157432	HAR_226
chr1	245225732	245225967	HAR_227
chr1	245688118	245688648	HAR_228
chr1	246067538	246068248	HAR_229
chr1	247184895	247185023	HAR_230
chr10	188840	189270	HAR_231
chr10	1667570	1667705	HAR_232
chr10	2075293	2075493	HAR_233
chr10	3281968	3282258	HAR_234
chr10	4278188	4278558	HAR_235
chr10	4721968	4722378	HAR_236
chr10	6730096	6730258	HAR_237
chr10	6857839	6857986	HAR_238
chr10	6888664	6888817	HAR_239
chr10	7072675	7072827	HAR_240
chr10	7220016	7220307	HAR_241
chr10	7320211	7320278	HAR_242
chr10	8049676	8049703	HAR_243
chr10	8122932	8123361	HAR_244
chr10	8359990	8360179	HAR_245
chr10	8504571	8505091	HAR_246
chr10	8534184	8534558	HAR_247
chr10	8752157	8752307	HAR_248
chr10	9199884	9200633	HAR_249
chr10	10043049	10043282	HAR_250
chr10	10330698	10330854	HAR_251
chr10	10432275	10432538	HAR_252
chr10	10844895	10845180	HAR_253
chr10	11035697	11036086	HAR_254
chr10	14102801	14103011	HAR_255
chr10	14191547	14191782	HAR_256
chr10	14723322	14723671	HAR_257
chr10	16458291	16458612	HAR_258
chr10	16612585	16612742	HAR_259
chr10	16663308	16663525	HAR_260
chr10	17518565	17518823	HAR_261
chr10	20710170	20710378	HAR_262
chr10	21468779	21469421	HAR_263
chr10	23961124	23961167	HAR_264
chr10	24353431	24353661	HAR_265
chr10	24494448	24494465	HAR_266
chr10	24728545	24728698	HAR_267
chr10	28263511	28263826	HAR_268
chr10	30361089	30361317	HAR_269
chr10	33032866	33033046	HAR_270
chr10	33446112	33446262	HAR_271
chr10	33928681	33928855	HAR_272
chr10	35949492	35950111	HAR_273
chr10	38186554	38186801	HAR_274
chr10	47181011	47181661	HAR_276
chr10	49909611	49909998	HAR_277
chr10	59176560	59176622	HAR_278
chr10	61338142	61338540	HAR_279
chr10	62382816	62382988	HAR_280
chr10	66143495	66143616	HAR_281
chr10	67188198	67188418	HAR_282
chr10	67456318	67456544	HAR_283
chr10	68251143	68251598	HAR_284
chr10	68253555	68253811	HAR_285
chr10	71353923	71354113	HAR_286
chr10	71649264	71649387	HAR_287
chr10	73448932	73449040	HAR_288
chr10	75426030	75426226	HAR_289
chr10	75678408	75678850	HAR_290
chr10	75723588	75724471	HAR_291
chr10	75739787	75740117	HAR_292
chr10	75789714	75789856	HAR_293
chr10	76021348	76021712	HAR_294
chr10	76050042	76050437	HAR_295
chr10	76054329	76054770	HAR_296
chr10	76250622	76251192	HAR_297
chr10	77114542	77114777	HAR_298
chr10	78574390	78574693	HAR_299
chr10	78663843	78664013	HAR_300
chr10	82192020	82192376	HAR_301
chr10	85546299	85546526	HAR_302
chr10	86009312	86009521	HAR_303
chr10	90642156	90642342	HAR_304
chr10	92790015	92790148	HAR_305
chr10	93342982	93343202	HAR_306
chr10	96189018	96189795	HAR_307
chr10	96513991	96514086	HAR_308
chr10	96621433	96621604	HAR_309
chr10	98845788	98845951	HAR_310
chr10	101966894	101967007	HAR_311
chr10	104574451	104574983	HAR_312
chr10	104982330	104982518	HAR_313
chr10	105122130	105122185	HAR_314
chr10	105340606	105340907	HAR_315
chr10	106767999	106768298	HAR_316
chr10	107027522	107027672	HAR_317
chr10	107049610	107049837	HAR_318
chr10	107671822	107672212	HAR_319
chr10	111413058	111413071	HAR_320
chr10	112585861	112586311	HAR_321
chr10	113299385	113299560	HAR_322
chr10	113552489	113552553	HAR_323
chr10	114706893	114706910	HAR_324
chr10	114915381	114915711	HAR_325
chr10	115876842	115877083	HAR_326
chr10	116015710	116015816	HAR_327
chr10	116114289	116114519	HAR_328
chr10	117594809	117595059	HAR_329
chr10	117748091	117748310	HAR_330
chr10	118043738	118044037	HAR_331
chr10	118378195	118378592	HAR_332
chr10	118415809	118416013	HAR_333
chr10	120410270	120410587	HAR_334
chr10	121186159	121186488	HAR_335
chr10	121188570	121188792	HAR_336
chr10	121305146	121305396	HAR_337
chr10	121313126	121313416	HAR_338
chr10	121509166	121509416	HAR_339
chr10	122154705	122155085	HAR_340
chr10	123396541	123396881	HAR_341
chr10	123514171	123514349	HAR_342
chr10	125124276	125124426	HAR_343
chr10	125501517	125501855	HAR_344
chr10	127157776	127158191	HAR_345
chr10	128975888	128976100	HAR_346
chr10	129045906	129046131	HAR_347
chr10	129171803	129172161	HAR_348
chr10	129183794	129184017	HAR_349
chr10	129331168	129331236	HAR_350
chr10	129434613	129434808	HAR_351
chr10	129762680	129763254	HAR_352
chr10	129955904	129956424	HAR_353
chr10	130817116	130817366	HAR_354
chr10	131557630	131557692	HAR_355
chr10	132657846	132658553	HAR_356
chr10	132786351	132786439	HAR_357
chr11	508178	508761	HAR_358
chr11	2624780	2625633	HAR_359
chr11	3831846	3832042	HAR_360
chr11	7414705	7415041	HAR_361
chr11	8315970	8316253	HAR_362
chr11	8357103	8357324	HAR_363
chr11	8362170	8362646	HAR_364
chr11	10321139	10321494	HAR_365
chr11	12329873	12330103	HAR_367
chr11	12817772	12817899	HAR_368
chr11	14107081	14107461	HAR_369
chr11	15361772	15362185	HAR_370
chr11	15501319	15501944	HAR_371
chr11	15539714	15539924	HAR_372
chr11	16112325	16112773	HAR_373
chr11	16169974	16170324	HAR_374
chr11	16402174	16402613	HAR_375
chr11	17765373	17765683	HAR_376
chr11	19785363	19785659	HAR_377
chr11	19881254	19881444	HAR_378
chr11	21249987	21250301	HAR_379
chr11	22471445	22471749	HAR_380
chr11	22491771	22492110	HAR_381
chr11	27729007	27729121	HAR_382
chr11	28117600	28117973	HAR_383
chr11	28575950	28576240	HAR_384
chr11	30571369	30571408	HAR_385
chr11	30696966	30697125	HAR_386
chr11	30719753	30719952	HAR_387
chr11	30930802	30931123	HAR_388
chr11	31246706	31247082	HAR_389
chr11	31601713	31602163	HAR_390
chr11	31664904	31665298	HAR_391
chr11	31809216	31809243	HAR_392
chr11	31871914	31872384	HAR_393
chr11	32015653	32015787	HAR_394
chr11	32107214	32107649	HAR_395
chr11	32477487	32477517	HAR_396
chr11	33906702	33907194	HAR_397
chr11	34710715	34711128	HAR_398
chr11	34742744	34742862	HAR_399
chr11	35424575	35424589	HAR_400
chr11	35623166	35623446	HAR_401
chr11	35874650	35874984	HAR_402
chr11	36080299	36080433	HAR_403
chr11	36996502	36996812	HAR_404
chr11	38514559	38514751	HAR_405
chr11	39554319	39554480	HAR_406
chr11	40693854	40694056	HAR_407
chr11	42049472	42049695	HAR_408
chr11	42082250	42082640	HAR_409
chr11	42355745	42355972	HAR_410
chr11	42554458	42554573	HAR_411
chr11	42596829	42597161	HAR_412
chr11	44414859	44415359	HAR_413
chr11	46920641	46920661	HAR_414
chr11	47021642	47021869	HAR_415
chr11	56351419	56351863	HAR_420
chr11	64157440	64157774	HAR_421
chr11	74919586	74919965	HAR_422
chr11	76034883	76034984	HAR_423
chr11	79460578	79460728	HAR_424
chr11	79627385	79627621	HAR_425
chr11	80010819	80011176	HAR_426
chr11	80075011	80075246	HAR_427
chr11	80821200	80821406	HAR_428
chr11	81307158	81307363	HAR_429
chr11	83711351	83711543	HAR_430
chr11	86588478	86588838	HAR_431
chr11	87304438	87304808	HAR_432
chr11	87751585	87751837	HAR_433
chr11	89175812	89176142	HAR_434
chr11	89498688	89499155	HAR_435
chr11	91846608	91846871	HAR_436
chr11	92087662	92087699	HAR_437
chr11	92607525	92607691	HAR_438
chr11	95282453	95282802	HAR_439
chr11	96295138	96295336	HAR_440
chr11	96960551	96960919	HAR_441
chr11	97339183	97339239	HAR_442
chr11	97586165	97586523	HAR_443
chr11	98653623	98653926	HAR_444
chr11	100576644	100576929	HAR_445
chr11	103280551	103280701	HAR_446
chr11	104054092	104054342	HAR_447
chr11	107494114	107494364	HAR_448
chr11	109427125	109427430	HAR_449
chr11	109533149	109533429	HAR_450
chr11	111081041	111081359	HAR_451
chr11	111439065	111439266	HAR_452
chr11	112911031	112911443	HAR_453
chr11	113073525	113073708	HAR_454
chr11	114065898	114066528	HAR_455
chr11	114115258	114115973	HAR_456
chr11	114144231	114144497	HAR_457
chr11	114229042	114229488	HAR_458
chr11	114928473	114928663	HAR_459
chr11	115216014	115216213	HAR_460
chr11	115284969	115285178	HAR_461
chr11	115343500	115343682	HAR_462
chr11	115479497	115479787	HAR_463
chr11	115692638	115692764	HAR_464
chr11	115777464	115777808	HAR_465
chr11	116044982	116045192	HAR_466
chr11	116053594	116053824	HAR_467
chr11	116174353	116174544	HAR_468
chr11	116369690	116369892	HAR_469
chr11	116560702	116560878	HAR_470
chr11	116693780	116693852	HAR_471
chr11	117462498	117462867	HAR_472
chr11	118925621	118925731	HAR_473
chr11	118929295	118929442	HAR_474
chr11	119676705	119676853	HAR_475
chr11	119980415	119980586	HAR_476
chr11	120770052	120770435	HAR_477
chr11	121930498	121930701	HAR_478
chr11	124746884	124747294	HAR_479
chr11	125193164	125193394	HAR_480
chr11	125350738	125350752	HAR_481
chr11	126915019	126915281	HAR_482
chr11	127143567	127143760	HAR_483
chr11	127194180	127194414	HAR_484
chr11	128476729	128477062	HAR_485
chr11	128683937	128684040	HAR_486
chr11	129404770	129405011	HAR_487
chr11	131095482	131095883	HAR_488
chr11	131395595	131395742	HAR_489
chr11	131592914	131593015	HAR_490
chr11	131652951	131652976	HAR_491
chr11	131797637	131798167	HAR_492
chr11	131811461	131811931	HAR_493
chr11	131813973	131814398	HAR_494
chr11	131982689	131982896	HAR_495
chr11	132078581	132078953	HAR_496
chr11	132939766	132940101	HAR_497
chr11	133272913	133273038	HAR_498
chr11	133390856	133391029	HAR_499
chr11	133663876	133664032	HAR_500
chr11	133940996	133941269	HAR_501
chr12	865012	865422	HAR_502
chr12	1048299	1048604	HAR_503
chr12	3137708	3137874	HAR_504
chr12	3491584	3491600	HAR_505
chr12	9809119	9809281	HAR_506
chr12	12320015	12320271	HAR_507
chr12	12582992	12583305	HAR_508
chr12	13894152	13894470	HAR_509
chr12	15972217	15972396	HAR_510
chr12	16018041	16018745	HAR_511
chr12	16084020	16084190	HAR_512
chr12	16197756	16197830	HAR_513
chr12	16552051	16552234	HAR_514
chr12	16706799	16707096	HAR_515
chr12	17137530	17137806	HAR_516
chr12	17430328	17430762	HAR_517
chr12	17786289	17786599	HAR_518
chr12	18541306	18541456	HAR_519
chr12	19308438	19308764	HAR_520
chr12	22986021	22986572	HAR_521
chr12	23190227	23191250	HAR_522
chr12	23323847	23323911	HAR_523
chr12	23881492	23881871	HAR_524
chr12	24016380	24016638	HAR_525
chr12	24229993	24230396	HAR_526
chr12	24239418	24239726	HAR_527
chr12	30877364	30877564	HAR_528
chr12	33794628	33794913	HAR_529
chr12	41513168	41513181	HAR_530
chr12	41587795	41587946	HAR_531
chr12	41825973	41826186	HAR_532
chr12	42756998	42757433	HAR_533
chr12	42996782	42997040	HAR_534
chr12	43191971	43192118	HAR_535
chr12	44794870	44795165	HAR_536
chr12	47759145	47759313	HAR_537
chr12	53803283	53803467	HAR_538
chr12	53993890	53994067	HAR_539
chr12	54017405	54017493	HAR_540
chr12	57133425	57133539	HAR_541
chr12	58132446	58132537	HAR_542
chr12	60275933	60275947	HAR_543
chr12	60522714	60522973	HAR_544
chr12	60767656	60767716	HAR_545
chr12	61032667	61032786	HAR_546
chr12	64396737	64396937	HAR_547
chr12	64903820	64904090	HAR_548
chr12	66979076	66979119	HAR_549
chr12	67057749	67057924	HAR_550
chr12	67893115	67893292	HAR_551
chr12	68957356	68957660	HAR_552
chr12	71980524	71980877	HAR_553
chr12	72003145	72003462	HAR_554
chr12	72083402	72083605	HAR_555
chr12	72148311	72148447	HAR_556
chr12	72217649	72217850	HAR_557
chr12	72234129	72234415	HAR_558
chr12	72422358	72422602	HAR_559
chr12	72572410	72572661	HAR_560
chr12	73092502	73092568	HAR_561
chr12	73277921	73278131	HAR_562
chr12	73278940	73278961	HAR_563
chr12	76949588	76949731	HAR_564
chr12	77847020	77847300	HAR_565
chr12	79068223	79068528	HAR_566
chr12	79165300	79165450	HAR_567
chr12	79226886	79227197	HAR_568
chr12	79687956	79688126	HAR_569
chr12	83262740	83262758	HAR_570
chr12	83919222	83919481	HAR_571
chr12	86333021	86333262	HAR_572
chr12	86590783	86591018	HAR_573
chr12	87219197	87219282	HAR_574
chr12	89349788	89350164	HAR_575
chr12	89907941	89907975	HAR_576
chr12	90066347	90066524	HAR_577
chr12	91603758	91604104	HAR_578
chr12	91797541	91797912	HAR_579
chr12	92168376	92168828	HAR_580
chr12	92363677	92363708	HAR_581
chr12	92394724	92395094	HAR_582
chr12	94535193	94535306	HAR_583
chr12	96969779	96969975	HAR_584
chr12	97113728	97113873	HAR_585
chr12	97159447	97159752	HAR_586
chr12	97359062	97359212	HAR_587
chr12	97421605	97421655	HAR_588
chr12	97537474	97537846	HAR_589
chr12	97732401	97733268	HAR_590
chr12	99121602	99121932	HAR_591
chr12	99334283	99334558	HAR_592
chr12	101635742	101635972	HAR_593
chr12	102219732	102219840	HAR_594
chr12	102456324	102456688	HAR_595
chr12	102471002	102471252	HAR_596
chr12	103290264	103290518	HAR_597
chr12	107672343	107672573	HAR_598
chr12	107948477	107948652	HAR_599
chr12	107963681	107963876	HAR_600
chr12	108482503	108482963	HAR_601
chr12	109254195	109254465	HAR_602
chr12	110114336	110114357	HAR_603
chr12	110539795	110540065	HAR_604
chr12	110578455	110578507	HAR_605
chr12	113144087	113144465	HAR_606
chr12	113561229	113561471	HAR_607
chr12	113881167	113881363	HAR_608
chr12	114030191	114030396	HAR_609
chr12	114407295	114407975	HAR_610
chr12	114862155	114862391	HAR_611
chr12	118925995	118926205	HAR_612
chr12	120410533	120411034	HAR_613
chr12	127861535	127861865	HAR_614
chr12	129851373	129851497	HAR_615
chr12	130064000	130064165	HAR_616
chr12	130281220	130281485	HAR_617
chr12	133125475	133125859	HAR_618
chr13	20947950	20948286	HAR_620
chr13	21921727	21921922	HAR_621
chr13	22936641	22936903	HAR_622
chr13	27966097	27966268	HAR_624
chr13	31605896	31606033	HAR_625
chr13	31732767	31732882	HAR_626
chr13	34070155	34070390	HAR_627
chr13	34377231	34377458	HAR_628
chr13	37953807	37953955	HAR_629
chr13	38783053	38783181	HAR_630
chr13	40087262	40087496	HAR_631
chr13	41706919	41707027	HAR_632
chr13	43235145	43235386	HAR_633
chr13	43315612	43315916	HAR_634
chr13	44045230	44045450	HAR_635
chr13	47650305	47650535	HAR_636
chr13	48426756	48427113	HAR_637
chr13	52925863	52926199	HAR_638
chr13	53263240	53263498	HAR_639
chr13	53578465	53578904	HAR_640
chr13	53825571	53825889	HAR_641
chr13	55932579	55932878	HAR_642
chr13	58645958	58646088	HAR_643
chr13	59510784	59511260	HAR_644
chr13	59585371	59585458	HAR_645
chr13	59725382	59725555	HAR_646
chr13	60118034	60118226	HAR_647
chr13	60380506	60380653	HAR_648
chr13	61272630	61272879	HAR_649
chr13	62033728	62033778	HAR_650
chr13	63091662	63092001	HAR_651
chr13	63647109	63647242	HAR_652
chr13	64457103	64457384	HAR_653
chr13	64769752	64769863	HAR_654
chr13	65473273	65473486	HAR_655
chr13	65616776	65617085	HAR_656
chr13	66435208	66435498	HAR_657
chr13	66888768	66889198	HAR_658
chr13	67046117	67046144	HAR_659
chr13	67250238	67250455	HAR_660
chr13	67437293	67437578	HAR_661
chr13	67506292	67506511	HAR_662
chr13	67620662	67620909	HAR_663
chr13	68729563	68729861	HAR_664
chr13	69096804	69096939	HAR_665
chr13	69374113	69374307	HAR_666
chr13	70558832	70559024	HAR_667
chr13	70959031	70959920	HAR_668
chr13	71149620	71150221	HAR_669
chr13	71226403	71226545	HAR_670
chr13	71251469	71252048	HAR_671
chr13	71323475	71323619	HAR_672
chr13	71638159	71639125	HAR_673
chr13	71767513	71767862	HAR_674
chr13	71799450	71799565	HAR_675
chr13	71944428	71945116	HAR_676
chr13	71954885	71954900	HAR_677
chr13	72161840	72162093	HAR_678
chr13	72244463	72245135	HAR_679
chr13	72511208	72511541	HAR_680
chr13	72540684	72541410	HAR_681
chr13	74305761	74306187	HAR_682
chr13	74679890	74680351	HAR_683
chr13	74837697	74837835	HAR_684
chr13	74966637	74966994	HAR_685
chr13	76165390	76165601	HAR_686
chr13	76489238	76489541	HAR_687
chr13	78547097	78547636	HAR_689
chr13	78998334	78998791	HAR_690
chr13	79848244	79848463	HAR_691
chr13	81972336	81972651	HAR_692
chr13	83387880	83387903	HAR_693
chr13	83690188	83690344	HAR_694
chr13	84292659	84292901	HAR_695
chr13	84547528	84547868	HAR_696
chr13	87153453	87153663	HAR_697
chr13	88107522	88107731	HAR_698
chr13	89181090	89181272	HAR_699
chr13	90485258	90485771	HAR_700
chr13	91195622	91195910	HAR_701
chr13	92320422	92320600	HAR_702
chr13	92807463	92807660	HAR_703
chr13	93709549	93709696	HAR_704
chr13	93777897	93778143	HAR_705
chr13	93806801	93807034	HAR_706
chr13	93853941	93854137	HAR_707
chr13	94236043	94236075	HAR_708
chr13	94828332	94828548	HAR_709
chr13	94947515	94947693	HAR_710
chr13	94947886	94948541	HAR_711
chr13	95778712	95779102	HAR_712
chr13	96325752	96326059	HAR_713
chr13	96555621	96555936	HAR_714
chr13	96559598	96560028	HAR_715
chr13	96610629	96611011	HAR_716
chr13	96621889	96622066	HAR_717
chr13	96667280	96667606	HAR_718
chr13	96769836	96770182	HAR_719
chr13	96809149	96809312	HAR_720
chr13	96844251	96844504	HAR_721
chr13	97060563	97060871	HAR_722
chr13	97273402	97273554	HAR_723
chr13	99190588	99190775	HAR_724
chr13	99743071	99743396	HAR_725
chr13	99926058	99926373	HAR_726
chr13	100473754	100474270	HAR_727
chr13	100636708	100636759	HAR_728
chr13	101720920	101720966	HAR_729
chr13	102945390	102945701	HAR_730
chr13	103143653	103143680	HAR_731
chr13	103248540	103248930	HAR_732
chr13	103690036	103690461	HAR_733
chr13	104144174	104144430	HAR_734
chr13	104790449	104790599	HAR_735
chr13	104812703	104812845	HAR_736
chr13	105003471	105003703	HAR_737
chr13	105017434	105017842	HAR_738
chr13	105705355	105705470	HAR_739
chr13	106183839	106183986	HAR_740
chr13	106294649	106294777	HAR_741
chr13	106349372	106349742	HAR_742
chr13	106623132	106623374	HAR_743
chr13	111607641	111607717	HAR_745
chr13	111611716	111611819	HAR_746
chr13	111984998	111985165	HAR_747
chr14	20722225	20723059	HAR_751
chr14	21081667	21081744	HAR_752
chr14	22520356	22520568	HAR_753
chr14	23371661	23371797	HAR_754
chr14	24007062	24007204	HAR_755
chr14	25629835	25630016	HAR_756
chr14	25895836	25895917	HAR_757
chr14	25995826	25995868	HAR_758
chr14	26124993	26125274	HAR_759
chr14	26173724	26174396	HAR_760
chr14	26825796	26825999	HAR_761
chr14	27840255	27840811	HAR_762
chr14	28087909	28087925	HAR_763
chr14	28130476	28131271	HAR_764
chr14	28575135	28575463	HAR_765
chr14	29795989	29796333	HAR_766
chr14	30134917	30135411	HAR_767
chr14	31100104	31100271	HAR_768
chr14	31410830	31411068	HAR_769
chr14	31877154	31877684	HAR_770
chr14	32641925	32642197	HAR_771
chr14	32711134	32711424	HAR_772
chr14	32727966	32728178	HAR_773
chr14	32734197	32734400	HAR_774
chr14	32761927	32762421	HAR_775
chr14	32947798	32948033	HAR_776
chr14	32948545	32948898	HAR_777
chr14	33019165	33019907	HAR_778
chr14	33027135	33027389	HAR_779
chr14	33057714	33057924	HAR_780
chr14	33179856	33180085	HAR_781
chr14	33218691	33219330	HAR_782
chr14	33241344	33242029	HAR_783
chr14	33291653	33291770	HAR_784
chr14	33342254	33342604	HAR_785
chr14	33349939	33350254	HAR_786
chr14	33456000	33456218	HAR_787
chr14	33576363	33576566	HAR_788
chr14	33579444	33579609	HAR_789
chr14	33596352	33596604	HAR_790
chr14	33611763	33611970	HAR_791
chr14	33661114	33661912	HAR_792
chr14	33690889	33691208	HAR_793
chr14	33692286	33692602	HAR_794
chr14	33696757	33696813	HAR_795
chr14	33709970	33710243	HAR_796
